play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score
729,296,2024-12-19T01:19:25.913-06:00,2024-12-19T01:43:25.913-06:00,MOBILE,TIMEOUT,1606
730,130,2024-10-04T01:19:13.700-06:00,2024-10-04T05:40:13.700-06:00,BROWSER,COMPLETED,3531
731,264,2024-08-14T19:11:15.003-06:00,2024-08-14T23:45:15.003-06:00,MOBILE,COMPLETED,2256
732,423,2024-07-07T08:07:30.087-06:00,2024-07-07T15:10:30.087-06:00,BROWSER,TIMEOUT,3954
733,364,2024-12-23T21:47:24.865-06:00,2024-12-24T01:19:24.865-06:00,MOBILE,COMPLETED,1738
734,497,2024-12-06T04:33:36.170-06:00,2024-12-06T12:43:36.170-06:00,BROWSER,ABORTED,1993
735,319,2024-12-07T20:48:26.251-06:00,2024-12-08T01:08:26.251-06:00,BROWSER,COMPLETED,725
736,493,2024-08-01T14:07:17.795-06:00,2024-08-01T19:42:17.795-06:00,MOBILE,ABORTED,350
737,129,2024-11-26T18:47:06.769-06:00,2024-11-26T19:47:06.769-06:00,BROWSER,COMPLETED,129
738,93,2024-06-14T13:34:23.221-06:00,2024-06-14T17:38:23.221-06:00,BROWSER,TIMEOUT,1167
740,163,2024-10-14T22:51:14.123-06:00,2024-10-15T07:37:14.123-06:00,MOBILE,COMPLETED,795
741,202,2024-12-10T07:40:52.438-06:00,2024-12-10T07:49:52.438-06:00,BROWSER,ABORTED,2980
742,400,2024-11-22T11:25:26.546-06:00,2024-11-22T12:32:26.546-06:00,BROWSER,ABORTED,1552
743,56,2024-12-21T23:28:40.518-06:00,2024-12-22T00:23:40.518-06:00,MOBILE,ABORTED,2417
744,49,2024-10-22T22:59:50.865-06:00,2024-10-23T01:47:50.865-06:00,BROWSER,TIMEOUT,1301
746,341,2024-12-29T06:43:46.142-06:00,2024-12-29T10:03:46.142-06:00,MOBILE,TIMEOUT,798
747,495,2024-05-06T09:44:24.800-06:00,2024-05-06T09:53:24.800-06:00,MOBILE,TIMEOUT,683
748,320,2024-09-02T11:11:13.835-06:00,2024-09-02T18:18:13.835-06:00,BROWSER,COMPLETED,4706
749,244,2024-12-28T14:18:10.525-06:00,2024-12-28T20:34:10.525-06:00,MOBILE,COMPLETED,3025
750,57,2024-12-29T16:29:39.148-06:00,2024-12-29T17:44:39.148-06:00,MOBILE,ABORTED,3893
751,416,2024-09-24T07:13:23.617-06:00,2024-09-24T09:23:23.617-06:00,MOBILE,ABORTED,1702
752,378,2024-08-11T18:30:50.566-06:00,2024-08-11T23:12:50.566-06:00,MOBILE,TIMEOUT,1428
753,144,2024-12-14T15:17:52.450-06:00,2024-12-14T21:12:52.450-06:00,BROWSER,ABORTED,4212
754,487,2024-07-03T01:32:42.700-06:00,2024-07-03T02:37:42.700-06:00,BROWSER,ABORTED,4272
755,137,2024-08-05T16:52:49.638-06:00,2024-08-05T23:09:49.638-06:00,MOBILE,ABORTED,3180
756,246,2024-12-27T08:52:08.943-06:00,2024-12-27T15:23:08.943-06:00,MOBILE,ABORTED,241
757,60,2024-12-07T10:57:40.915-06:00,2024-12-07T16:42:40.915-06:00,BROWSER,ABORTED,4465
758,181,2024-12-01T10:08:07.576-06:00,2024-12-01T18:50:07.576-06:00,BROWSER,TIMEOUT,4961
759,381,2024-11-24T10:36:48.041-06:00,2024-11-24T15:10:48.041-06:00,MOBILE,TIMEOUT,3926
760,182,2024-04-10T20:11:47.651-06:00,2024-04-10T22:35:47.651-06:00,MOBILE,COMPLETED,2391
761,484,2024-12-28T20:39:48.510-06:00,2024-12-29T06:20:48.510-06:00,BROWSER,ABORTED,1201
762,98,2024-12-29T13:29:41.153-06:00,2024-12-29T15:49:41.153-06:00,MOBILE,ABORTED,4092
763,252,2024-12-04T22:33:22.407-06:00,2024-12-05T04:46:22.407-06:00,BROWSER,COMPLETED,4101
764,187,2024-12-28T11:55:52.307-06:00,2024-12-28T13:00:52.307-06:00,MOBILE,ABORTED,3157
765,343,2024-11-28T03:24:35.701-06:00,2024-11-28T12:02:35.701-06:00,BROWSER,COMPLETED,4301
766,141,2024-12-18T15:14:47.277-06:00,2024-12-18T15:36:47.277-06:00,BROWSER,ABORTED,2200
767,330,2024-11-23T09:01:13.981-06:00,2024-11-23T13:48:13.981-06:00,BROWSER,COMPLETED,664
768,476,2024-12-25T19:00:58.276-06:00,2024-12-26T03:46:58.276-06:00,BROWSER,COMPLETED,3567
769,46,2024-12-17T17:16:54.400-06:00,2024-12-17T22:35:54.400-06:00,MOBILE,COMPLETED,1019
770,7,2024-10-08T20:43:17.056-06:00,2024-10-09T05:05:17.056-06:00,MOBILE,ABORTED,2172
771,142,2024-03-27T16:56:52.051-06:00,2024-03-27T23:34:52.051-06:00,BROWSER,ABORTED,4711
772,3,2024-12-24T16:32:45.697-06:00,2024-12-24T22:01:45.697-06:00,MOBILE,ABORTED,4990
773,292,2024-12-30T03:30:26.098-06:00,2024-12-30T09:09:26.098-06:00,BROWSER,COMPLETED,430
774,254,2024-12-14T15:37:21.230-06:00,2024-12-14T18:31:21.230-06:00,MOBILE,ABORTED,987
775,305,2024-12-14T17:17:54.486-06:00,2024-12-15T02:25:54.486-06:00,BROWSER,ABORTED,2948
776,489,2024-11-11T06:45:08.906-06:00,2024-11-11T15:40:08.906-06:00,MOBILE,TIMEOUT,696
777,371,2024-12-06T06:29:10.665-06:00,2024-12-06T11:55:10.665-06:00,BROWSER,ABORTED,4320
778,293,2024-12-25T08:29:50.028-06:00,2024-12-25T14:42:50.028-06:00,BROWSER,ABORTED,4642
779,127,2024-09-27T06:17:37.336-06:00,2024-09-27T09:39:37.336-06:00,MOBILE,COMPLETED,1065
780,357,2024-09-17T19:37:22.624-06:00,2024-09-17T22:59:22.624-06:00,MOBILE,ABORTED,4632
781,124,2024-12-16T04:05:54.550-06:00,2024-12-16T08:01:54.550-06:00,MOBILE,TIMEOUT,330
782,183,2024-12-28T00:48:27.324-06:00,2024-12-28T09:27:27.324-06:00,MOBILE,TIMEOUT,2042
783,31,2024-12-29T07:42:19.124-06:00,2024-12-29T09:47:19.124-06:00,MOBILE,TIMEOUT,1245
784,256,2024-02-23T19:27:01.930-06:00,2024-02-23T21:04:01.930-06:00,MOBILE,COMPLETED,4339
785,329,2024-12-30T03:16:36.105-06:00,2024-12-30T07:41:36.105-06:00,BROWSER,ABORTED,3136
786,410,2024-12-25T17:10:25.945-06:00,2024-12-26T00:28:25.945-06:00,MOBILE,COMPLETED,1714
787,298,2024-10-31T07:58:49.503-06:00,2024-10-31T15:15:49.503-06:00,BROWSER,COMPLETED,1455
788,178,2024-10-16T03:50:26.725-06:00,2024-10-16T06:42:26.725-06:00,MOBILE,ABORTED,343
789,291,2024-11-07T05:24:27.668-06:00,2024-11-07T11:47:27.668-06:00,MOBILE,COMPLETED,146
790,24,2024-11-21T17:09:31.472-06:00,2024-11-21T20:10:31.472-06:00,MOBILE,COMPLETED,3052
791,380,2024-12-20T08:24:49.664-06:00,2024-12-20T17:36:49.664-06:00,MOBILE,ABORTED,3063
792,249,2024-10-11T10:56:20.075-06:00,2024-10-11T11:59:20.075-06:00,MOBILE,TIMEOUT,1663
793,69,2024-10-11T09:42:21.761-06:00,2024-10-11T18:08:21.761-06:00,MOBILE,TIMEOUT,4335
794,441,2024-07-19T11:18:31.054-06:00,2024-07-19T14:32:31.054-06:00,MOBILE,TIMEOUT,182
795,104,2024-12-12T12:44:56.971-06:00,2024-12-12T13:47:56.971-06:00,MOBILE,COMPLETED,2706
796,208,2024-10-11T06:19:46.043-06:00,2024-10-11T11:00:46.043-06:00,MOBILE,COMPLETED,1118
797,284,2024-12-28T17:50:27.449-06:00,2024-12-29T00:53:27.449-06:00,BROWSER,ABORTED,4461
798,57,2024-12-30T15:32:09.999-06:00,2024-12-30T20:24:09.999-06:00,MOBILE,COMPLETED,2198
799,211,2024-12-13T17:37:54.739-06:00,2024-12-14T01:14:54.739-06:00,MOBILE,TIMEOUT,4948
800,386,2024-05-10T03:08:04.109-06:00,2024-05-10T06:15:04.109-06:00,MOBILE,COMPLETED,1450
801,161,2024-01-14T07:07:29.172-06:00,2024-01-14T16:06:29.172-06:00,BROWSER,TIMEOUT,816
802,167,2024-12-16T18:38:07.805-06:00,2024-12-17T00:38:07.805-06:00,MOBILE,COMPLETED,4578
803,64,2024-11-15T20:01:18.962-06:00,2024-11-16T01:29:18.962-06:00,MOBILE,ABORTED,1395
804,8,2024-11-01T20:47:32.648-06:00,2024-11-01T22:57:32.648-06:00,BROWSER,COMPLETED,2226
805,77,2024-10-22T08:45:59.267-06:00,2024-10-22T09:13:59.267-06:00,BROWSER,ABORTED,3763
806,413,2024-12-07T01:10:03.947-06:00,2024-12-07T06:47:03.947-06:00,BROWSER,ABORTED,983
807,84,2024-07-06T10:33:30.305-06:00,2024-07-06T17:23:30.305-06:00,MOBILE,COMPLETED,4712
808,240,2024-12-24T02:16:43.378-06:00,2024-12-24T05:35:43.378-06:00,MOBILE,TIMEOUT,2356
809,348,2024-08-28T07:58:09.624-06:00,2024-08-28T12:47:09.624-06:00,MOBILE,COMPLETED,4348
810,448,2024-11-08T23:26:22.661-06:00,2024-11-09T02:56:22.661-06:00,BROWSER,TIMEOUT,1491
811,51,2024-03-13T15:28:33.465-06:00,2024-03-13T19:41:33.465-06:00,BROWSER,TIMEOUT,1470
812,428,2024-09-20T05:31:53.268-06:00,2024-09-20T09:06:53.268-06:00,MOBILE,TIMEOUT,2958
813,25,2024-12-10T03:41:38.248-06:00,2024-12-10T10:06:38.248-06:00,MOBILE,ABORTED,333
814,127,2024-12-02T04:01:24.504-06:00,2024-12-02T11:19:24.504-06:00,BROWSER,COMPLETED,4430
815,298,2024-12-23T12:07:09.497-06:00,2024-12-23T14:08:09.497-06:00,MOBILE,ABORTED,4825
816,493,2024-09-24T14:27:55.796-06:00,2024-09-24T22:28:55.796-06:00,BROWSER,ABORTED,712
817,319,2024-12-29T03:37:16.283-06:00,2024-12-29T07:04:16.283-06:00,BROWSER,TIMEOUT,513
818,350,2024-08-30T12:35:00.552-06:00,2024-08-30T14:10:00.552-06:00,BROWSER,ABORTED,2332
819,45,2024-12-06T20:11:54.569-06:00,2024-12-07T04:00:54.569-06:00,BROWSER,TIMEOUT,3696
820,328,2024-08-31T10:37:51.179-06:00,2024-08-31T13:30:51.179-06:00,MOBILE,COMPLETED,1033
821,97,2024-12-08T12:14:40.236-06:00,2024-12-08T12:22:40.236-06:00,MOBILE,ABORTED,3667
822,210,2024-12-16T00:15:50.940-06:00,2024-12-16T04:38:50.940-06:00,BROWSER,TIMEOUT,3335
823,71,2024-12-04T23:17:47.866-06:00,2024-12-05T05:09:47.866-06:00,BROWSER,TIMEOUT,4009
824,188,2024-08-21T18:15:05.526-06:00,2024-08-21T18:51:05.526-06:00,BROWSER,ABORTED,4812
825,115,2024-11-09T20:46:40.250-06:00,2024-11-09T22:36:40.250-06:00,BROWSER,ABORTED,2342
826,269,2024-12-30T21:00:55.908-06:00,2024-12-30T21:32:55.908-06:00,MOBILE,ABORTED,4942
827,135,2024-08-03T16:41:25.091-06:00,2024-08-03T22:57:25.091-06:00,MOBILE,TIMEOUT,2179
828,99,2024-12-24T23:38:30.526-06:00,2024-12-25T02:27:30.526-06:00,BROWSER,COMPLETED,4767
829,6,2024-09-18T12:50:27.130-06:00,2024-09-18T20:38:27.130-06:00,MOBILE,ABORTED,4720
830,175,2024-06-06T05:58:32.813-06:00,2024-06-06T07:13:32.813-06:00,MOBILE,COMPLETED,3357
831,141,2024-12-19T00:28:50.597-06:00,2024-12-19T03:22:50.597-06:00,MOBILE,ABORTED,4588
832,138,2024-09-03T11:56:50.717-06:00,2024-09-03T21:45:50.717-06:00,BROWSER,ABORTED,340
833,134,2024-10-06T12:40:31.491-06:00,2024-10-06T19:54:31.491-06:00,MOBILE,ABORTED,464
834,213,2024-12-26T16:31:53.223-06:00,2024-12-27T01:48:53.223-06:00,MOBILE,ABORTED,1332
835,211,2024-12-19T17:54:32.151-06:00,2024-12-19T21:26:32.151-06:00,MOBILE,ABORTED,3430
836,238,2024-10-11T20:30:50.718-06:00,2024-10-12T04:13:50.718-06:00,MOBILE,TIMEOUT,3666
837,274,2024-12-14T22:46:08.396-06:00,2024-12-15T08:38:08.396-06:00,MOBILE,ABORTED,3928
838,303,2024-04-08T05:59:13.599-06:00,2024-04-08T06:13:13.599-06:00,MOBILE,COMPLETED,2797
839,262,2024-12-23T23:24:51.303-06:00,2024-12-24T04:11:51.303-06:00,MOBILE,ABORTED,2542
840,77,2024-11-22T09:43:53.693-06:00,2024-11-22T17:02:53.693-06:00,BROWSER,TIMEOUT,2789
841,29,2024-05-11T06:26:44.634-06:00,2024-05-11T15:04:44.634-06:00,BROWSER,ABORTED,3391
842,189,2024-04-15T00:32:32.778-06:00,2024-04-15T03:35:32.778-06:00,BROWSER,TIMEOUT,4179
843,302,2024-09-13T14:52:44.254-06:00,2024-09-13T23:06:44.254-06:00,MOBILE,TIMEOUT,4522
844,247,2024-10-02T06:34:15.278-06:00,2024-10-02T08:03:15.278-06:00,MOBILE,TIMEOUT,4361
845,333,2024-11-02T01:59:56.091-06:00,2024-11-02T05:17:56.091-06:00,MOBILE,COMPLETED,3158
846,5,2024-11-26T17:51:23.618-06:00,2024-11-26T20:52:23.618-06:00,MOBILE,COMPLETED,346
847,476,2024-12-30T13:36:28.653-06:00,2024-12-30T21:38:28.653-06:00,BROWSER,COMPLETED,1893
848,112,2024-09-11T09:15:05.412-06:00,2024-09-11T10:44:05.412-06:00,BROWSER,ABORTED,3846
849,34,2024-12-09T14:41:25.826-06:00,2024-12-09T23:51:25.826-06:00,BROWSER,COMPLETED,4057
850,218,2024-12-29T22:46:47.417-06:00,2024-12-30T07:35:47.417-06:00,MOBILE,COMPLETED,4682
851,401,2024-12-20T15:01:14.785-06:00,2024-12-20T17:54:14.785-06:00,BROWSER,COMPLETED,3857
852,329,2024-12-30T08:21:06.140-06:00,2024-12-30T11:05:06.140-06:00,BROWSER,COMPLETED,2094
853,37,2024-12-28T20:08:33.419-06:00,2024-12-29T02:00:33.419-06:00,BROWSER,TIMEOUT,373
854,147,2024-10-21T20:12:42.846-06:00,2024-10-22T04:59:42.846-06:00,MOBILE,ABORTED,634
855,182,2024-05-09T16:09:24.438-06:00,2024-05-09T23:28:24.438-06:00,MOBILE,ABORTED,3180
856,61,2024-08-25T01:44:53.489-06:00,2024-08-25T02:46:53.489-06:00,BROWSER,ABORTED,1971
857,456,2024-11-15T21:04:31.283-06:00,2024-11-16T01:42:31.283-06:00,BROWSER,TIMEOUT,132
858,328,2024-09-21T00:04:06.840-06:00,2024-09-21T08:05:06.840-06:00,BROWSER,ABORTED,2760
859,153,2024-09-03T11:47:20.687-06:00,2024-09-03T15:10:20.687-06:00,BROWSER,TIMEOUT,1863
860,388,2024-10-14T23:01:30.547-06:00,2024-10-14T23:20:30.547-06:00,MOBILE,TIMEOUT,2564
861,311,2024-12-06T16:28:12.085-06:00,2024-12-06T21:29:12.085-06:00,BROWSER,COMPLETED,2107
862,15,2024-07-04T21:23:23.315-06:00,2024-07-05T07:15:23.315-06:00,MOBILE,COMPLETED,4290
863,103,2024-12-17T02:21:04.111-06:00,2024-12-17T05:34:04.111-06:00,BROWSER,ABORTED,2513
864,10,2024-12-11T03:59:43.972-06:00,2024-12-11T08:45:43.972-06:00,BROWSER,TIMEOUT,2629
865,332,2024-06-22T15:44:02.582-06:00,2024-06-22T17:04:02.582-06:00,MOBILE,ABORTED,3605
866,149,2024-12-27T03:38:29.934-06:00,2024-12-27T04:29:29.934-06:00,BROWSER,TIMEOUT,860
867,135,2024-08-07T11:37:29.479-06:00,2024-08-07T11:46:29.479-06:00,MOBILE,TIMEOUT,3762
868,461,2024-05-30T18:01:46.126-06:00,2024-05-31T01:33:46.126-06:00,BROWSER,COMPLETED,1596
869,38,2024-09-23T00:05:06.444-06:00,2024-09-23T07:39:06.444-06:00,MOBILE,TIMEOUT,4939
870,274,2024-12-23T21:14:41.626-06:00,2024-12-24T00:01:41.626-06:00,BROWSER,COMPLETED,114
871,163,2024-10-20T21:36:28.692-06:00,2024-10-21T01:51:28.692-06:00,MOBILE,COMPLETED,663
872,173,2024-12-24T15:08:04.009-06:00,2024-12-24T18:37:04.009-06:00,MOBILE,COMPLETED,894
873,490,2024-01-28T16:39:34.752-06:00,2024-01-28T23:39:34.752-06:00,MOBILE,COMPLETED,2917
874,312,2024-02-07T21:41:22.976-06:00,2024-02-08T04:20:22.976-06:00,MOBILE,COMPLETED,1250
875,112,2024-10-09T20:05:59.637-06:00,2024-10-10T02:22:59.637-06:00,BROWSER,COMPLETED,4082
876,422,2024-11-23T08:33:48.376-06:00,2024-11-23T17:31:48.376-06:00,MOBILE,TIMEOUT,2252
877,79,2024-12-27T11:56:25.446-06:00,2024-12-27T19:42:25.446-06:00,MOBILE,COMPLETED,2911
878,289,2024-11-18T02:04:48.887-06:00,2024-11-18T06:51:48.887-06:00,BROWSER,ABORTED,1808
879,499,2024-12-17T08:55:23.512-06:00,2024-12-17T12:35:23.512-06:00,BROWSER,ABORTED,1739
880,264,2024-11-05T08:27:38.644-06:00,2024-11-05T17:06:38.644-06:00,MOBILE,COMPLETED,4088
881,289,2024-11-21T09:57:11.545-06:00,2024-11-21T11:13:11.545-06:00,BROWSER,ABORTED,1512
882,301,2024-12-29T10:33:45.357-06:00,2024-12-29T11:46:45.357-06:00,BROWSER,COMPLETED,4610
883,8,2024-11-11T10:09:10.783-06:00,2024-11-11T13:54:10.783-06:00,BROWSER,COMPLETED,4171
884,470,2024-11-15T06:29:48.389-06:00,2024-11-15T07:18:48.389-06:00,MOBILE,ABORTED,3348
885,84,2024-07-23T06:49:11.446-06:00,2024-07-23T16:23:11.446-06:00,MOBILE,COMPLETED,3833
886,60,2024-12-12T20:50:41.575-06:00,2024-12-13T04:02:41.575-06:00,MOBILE,ABORTED,2214
887,198,2024-05-30T14:28:57.254-06:00,2024-05-30T19:25:57.254-06:00,MOBILE,ABORTED,250
888,69,2024-11-20T05:15:39.406-06:00,2024-11-20T12:20:39.406-06:00,BROWSER,COMPLETED,217
889,44,2024-06-20T03:29:58.384-06:00,2024-06-20T08:18:58.384-06:00,BROWSER,ABORTED,184
890,51,2024-09-28T15:37:49.894-06:00,2024-09-28T17:06:49.894-06:00,BROWSER,TIMEOUT,3950
891,350,2024-12-25T22:30:07.493-06:00,2024-12-26T05:53:07.493-06:00,MOBILE,TIMEOUT,168
892,31,2024-12-30T06:57:26.720-06:00,2024-12-30T09:52:26.720-06:00,BROWSER,ABORTED,679
893,387,2024-12-23T15:27:09.472-06:00,2024-12-23T22:10:09.472-06:00,MOBILE,TIMEOUT,1947
894,321,2024-12-16T05:03:23.008-06:00,2024-12-16T07:33:23.008-06:00,BROWSER,ABORTED,1874
895,356,2024-11-06T03:18:10.923-06:00,2024-11-06T13:01:10.923-06:00,MOBILE,ABORTED,2837
896,268,2024-12-09T19:33:10.589-06:00,2024-12-10T04:08:10.589-06:00,MOBILE,ABORTED,4024
897,131,2024-12-29T17:54:26.010-06:00,2024-12-29T20:35:26.010-06:00,BROWSER,COMPLETED,2358
898,235,2024-03-04T00:24:49.958-06:00,2024-03-04T08:55:49.958-06:00,BROWSER,COMPLETED,3325
899,91,2024-12-27T09:26:52.366-06:00,2024-12-27T14:48:52.366-06:00,BROWSER,COMPLETED,3212
900,64,2024-12-18T14:48:05.357-06:00,2024-12-18T19:49:05.357-06:00,BROWSER,TIMEOUT,2572
901,331,2024-07-31T22:21:54.360-06:00,2024-07-31T23:20:54.360-06:00,MOBILE,TIMEOUT,2733
903,352,2024-09-10T08:20:23.284-06:00,2024-09-10T16:33:23.284-06:00,MOBILE,COMPLETED,2647
904,284,2024-12-29T19:20:57.052-06:00,2024-12-29T23:21:57.052-06:00,BROWSER,COMPLETED,599
905,270,2024-12-17T21:42:00.505-06:00,2024-12-18T03:20:00.505-06:00,BROWSER,COMPLETED,1815
906,466,2024-11-24T08:06:21.516-06:00,2024-11-24T15:50:21.516-06:00,BROWSER,ABORTED,3420
907,186,2024-09-17T04:44:45.515-06:00,2024-09-17T12:26:45.515-06:00,MOBILE,ABORTED,4967
908,165,2024-07-13T01:59:42.483-06:00,2024-07-13T04:57:42.483-06:00,BROWSER,COMPLETED,1035
909,170,2024-12-29T00:29:04.963-06:00,2024-12-29T09:39:04.963-06:00,BROWSER,COMPLETED,121
910,71,2024-12-11T08:02:26.467-06:00,2024-12-11T13:21:26.467-06:00,BROWSER,COMPLETED,3406
911,431,2024-11-10T07:56:06.135-06:00,2024-11-10T16:09:06.135-06:00,BROWSER,COMPLETED,2604
912,445,2024-12-21T07:56:44.680-06:00,2024-12-21T15:44:44.680-06:00,BROWSER,TIMEOUT,4916
913,474,2024-12-13T09:44:15.238-06:00,2024-12-13T15:48:15.238-06:00,MOBILE,COMPLETED,3318
914,69,2024-12-29T23:16:51.539-06:00,2024-12-30T07:36:51.539-06:00,BROWSER,ABORTED,3821
915,201,2024-12-28T00:47:58.559-06:00,2024-12-28T09:11:58.559-06:00,MOBILE,TIMEOUT,2178
916,3,2024-12-29T00:25:53.527-06:00,2024-12-29T08:30:53.527-06:00,MOBILE,ABORTED,315
917,357,2024-09-21T12:04:56.595-06:00,2024-09-21T15:30:56.595-06:00,BROWSER,TIMEOUT,4006
918,289,2024-11-27T13:39:18.086-06:00,2024-11-27T23:03:18.086-06:00,MOBILE,ABORTED,3008
919,458,2024-09-11T01:29:24.031-06:00,2024-09-11T11:04:24.031-06:00,BROWSER,ABORTED,3301
920,254,2024-12-24T05:56:03.911-06:00,2024-12-24T08:47:03.911-06:00,MOBILE,ABORTED,236
921,446,2024-12-29T16:01:22.928-06:00,2024-12-29T21:24:22.928-06:00,BROWSER,TIMEOUT,2474
922,186,2024-11-25T06:07:03.403-06:00,2024-11-25T10:38:03.403-06:00,BROWSER,TIMEOUT,401
923,174,2024-12-24T13:02:17.464-06:00,2024-12-24T20:41:17.464-06:00,BROWSER,TIMEOUT,2954
924,246,2024-12-28T19:18:20.769-06:00,2024-12-28T21:18:20.769-06:00,BROWSER,ABORTED,332
925,146,2024-01-28T02:20:16.285-06:00,2024-01-28T10:39:16.285-06:00,MOBILE,ABORTED,1940
926,227,2024-05-26T03:53:16.550-06:00,2024-05-26T10:41:16.550-06:00,MOBILE,ABORTED,3799
927,218,2024-12-30T13:02:54.955-06:00,2024-12-30T20:48:54.955-06:00,BROWSER,COMPLETED,1655
928,280,2024-09-29T11:28:38.844-06:00,2024-09-29T19:09:38.844-06:00,BROWSER,COMPLETED,337
929,397,2024-09-14T17:18:15.740-06:00,2024-09-14T21:25:15.740-06:00,MOBILE,ABORTED,4604
930,139,2024-04-08T19:20:32.746-06:00,2024-04-09T04:50:32.746-06:00,MOBILE,TIMEOUT,3430
931,186,2024-12-29T13:10:32.701-06:00,2024-12-29T14:13:32.701-06:00,BROWSER,COMPLETED,1747
932,396,2024-10-18T22:01:12.394-06:00,2024-10-19T03:01:12.394-06:00,MOBILE,ABORTED,2278
933,308,2024-12-14T12:24:19.410-06:00,2024-12-14T22:16:19.410-06:00,MOBILE,COMPLETED,800
934,445,2024-12-28T17:40:30.179-06:00,2024-12-28T22:13:30.179-06:00,BROWSER,TIMEOUT,3694
935,343,2024-12-07T04:50:52.412-06:00,2024-12-07T14:00:52.412-06:00,BROWSER,COMPLETED,4218
936,471,2024-12-22T10:48:25.358-06:00,2024-12-22T19:29:25.358-06:00,BROWSER,TIMEOUT,3351
937,41,2024-12-25T02:39:07.056-06:00,2024-12-25T09:43:07.056-06:00,BROWSER,ABORTED,3690
938,58,2024-12-22T15:52:56.011-06:00,2024-12-22T17:22:56.011-06:00,MOBILE,COMPLETED,4673
939,339,2024-12-30T09:17:14.251-06:00,2024-12-30T10:28:14.251-06:00,MOBILE,ABORTED,2583
940,58,2024-12-25T21:39:30.759-06:00,2024-12-26T06:13:30.759-06:00,MOBILE,TIMEOUT,2062
941,469,2024-10-25T08:18:13.137-06:00,2024-10-25T16:05:13.137-06:00,MOBILE,COMPLETED,807
942,483,2024-09-25T15:09:30.701-06:00,2024-09-25T21:15:30.701-06:00,MOBILE,ABORTED,3200
943,28,2024-10-16T18:49:58.911-06:00,2024-10-16T22:51:58.911-06:00,BROWSER,COMPLETED,1357
944,95,2024-11-16T22:37:34.519-06:00,2024-11-17T01:15:34.519-06:00,MOBILE,COMPLETED,4550
945,268,2024-12-15T04:49:31.849-06:00,2024-12-15T12:22:31.849-06:00,BROWSER,COMPLETED,1592
946,115,2024-11-15T21:17:41.854-06:00,2024-11-15T22:30:41.854-06:00,MOBILE,ABORTED,3571
947,217,2024-11-12T07:57:21.903-06:00,2024-11-12T12:12:21.903-06:00,MOBILE,TIMEOUT,1776
948,467,2024-06-01T01:32:19.327-06:00,2024-06-01T09:26:19.327-06:00,MOBILE,ABORTED,940
949,4,2024-04-15T06:58:56.633-06:00,2024-04-15T14:26:56.633-06:00,BROWSER,TIMEOUT,3641
950,220,2024-11-13T08:16:07.838-06:00,2024-11-13T17:27:07.838-06:00,MOBILE,COMPLETED,453
951,67,2024-09-26T21:08:12.999-06:00,2024-09-27T03:42:12.999-06:00,BROWSER,TIMEOUT,3375
952,336,2024-12-28T13:37:22.613-06:00,2024-12-28T20:38:22.613-06:00,BROWSER,ABORTED,4041
953,6,2024-12-19T06:45:59.930-06:00,2024-12-19T16:17:59.930-06:00,BROWSER,ABORTED,407
954,195,2024-10-04T04:41:40.678-06:00,2024-10-04T05:56:40.678-06:00,BROWSER,ABORTED,3063
955,452,2024-12-28T05:34:27.532-06:00,2024-12-28T08:41:27.532-06:00,BROWSER,ABORTED,1250
956,52,2024-07-11T02:19:13.718-06:00,2024-07-11T02:26:13.718-06:00,MOBILE,TIMEOUT,4247
957,137,2024-10-10T20:50:38.856-06:00,2024-10-11T00:35:38.856-06:00,MOBILE,TIMEOUT,1168
958,204,2024-02-09T13:43:50.158-06:00,2024-02-09T21:39:50.158-06:00,BROWSER,ABORTED,3357
959,490,2024-09-04T08:23:13.243-06:00,2024-09-04T11:35:13.243-06:00,BROWSER,COMPLETED,4366
960,82,2024-12-24T04:00:05.280-06:00,2024-12-24T07:44:05.280-06:00,MOBILE,COMPLETED,3617
961,494,2024-05-18T09:34:41.683-06:00,2024-05-18T14:47:41.683-06:00,MOBILE,ABORTED,3483
962,73,2024-10-15T14:27:21.932-06:00,2024-10-15T19:48:21.932-06:00,BROWSER,TIMEOUT,1065
963,32,2024-12-18T16:05:04.935-06:00,2024-12-18T17:45:04.935-06:00,MOBILE,TIMEOUT,3824
964,211,2024-12-25T16:07:21.028-06:00,2024-12-25T17:06:21.028-06:00,MOBILE,ABORTED,1558
965,137,2024-12-08T10:03:54.210-06:00,2024-12-08T15:23:54.210-06:00,BROWSER,ABORTED,2885
966,294,2024-12-03T09:01:18.360-06:00,2024-12-03T13:18:18.360-06:00,MOBILE,COMPLETED,1967
967,295,2024-08-18T19:48:50.210-06:00,2024-08-19T02:15:50.210-06:00,MOBILE,ABORTED,1481
968,485,2024-04-04T07:28:27.167-06:00,2024-04-04T17:24:27.167-06:00,MOBILE,COMPLETED,2087
969,80,2024-12-29T07:01:37.728-06:00,2024-12-29T13:13:37.728-06:00,MOBILE,COMPLETED,4013
970,443,2024-12-28T03:06:46.401-06:00,2024-12-28T09:41:46.401-06:00,BROWSER,ABORTED,4634
971,261,2024-12-24T09:32:29.064-06:00,2024-12-24T09:39:29.064-06:00,MOBILE,TIMEOUT,1957
972,455,2024-04-12T00:13:56.860-06:00,2024-04-12T09:38:56.860-06:00,BROWSER,COMPLETED,407
973,193,2024-11-22T20:42:52.562-06:00,2024-11-22T23:07:52.562-06:00,MOBILE,ABORTED,4348
